Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-0.2245 0.2106 -3.1187 -4.7020 -0.2704 2.0899 3.6549 8.2754 1.7664 2.9501 -8.6585 -5.6211 -7.1474 -8.2781 -0.8554 2.7893 -1.7063 -1.8590 7.3743 11.6758 -1.7495 -1.1369 3.0953 3.9675 -4.5864 -3.7082 0.1337 -1.3599 -11.4971 -8.0297 -9.8575 -6.8183 -3.0506 -0.7678 0.6360 -1.0772 3.4634 6.2307 -2.1104 -1.8181 -4.1771 -1.4568 -0.0908 4.7350 5.3273 8.3418 -2.2626 -4.8259 -3.4444 -0.5972 1.3163 5.6994 -1.2592 -2.8839 -7.8664 -7.5775 -2.4845 -4.2270 1.2709 0.2503 -3.4085 3.9604 6.3268 1.7142
-0.3941 -0.0038 -3.0497 -4.3153 -0.3898 2.1402 3.5845 8.1938 1.8863 2.9541 -8.8750 -5.5386 -7.0489 -8.8851 -0.5724 2.7330 -1.7682 -2.0246 7.2704 10.6417 -1.8910 -1.1849 2.9522 3.9312 -4.7070 -3.3178 0.1292 -1.5172 -11.7766 -8.1122 -9.4025 -6.8244 -3.1053 -0.7475 0.4858 -1.1652 3.3157 6.0398 -2.1484 -1.8373 -4.3052 -1.2368 -0.1636 4.7476 5.3001 8.2268 -2.3610 -4.4224 -3.5728 -0.2710 1.3805 5.5943 -1.2108 -2.7025 -8.1180 -7.6313 -2.1974 -4.4161 1.4734 0.1010 -2.7467 3.8263 6.3510 1.7949
-0.6379 -0.2179 -3.0084 -3.9208 -0.5345 2.1905 3.5246 8.1644 2.0135 3.0168 -9.0573 -5.4619 -6.9051 -8.9420 -0.3716 2.7466 -1.8540 -2.2121 7.2033 9.7627 -2.0617 -1.2547 2.7836 3.8899 -4.8556 -2.9625 0.1098 -1.5610 -12.0265 -8.1869 -9.0728 -6.8450 -3.1965 -0.7626 0.3228 -1.2661 3.1773 5.8672 -2.1821 -1.8638 -4.4579 -1.0147 -0.2262 4.7607 5.2691 8.1400 -2.4752 -4.0120 -3.7251 -0.0454 1.4258 5.5746 -1.1967 -2.5863 -8.3368 -7.7078 -1.9619 -4.4289 1.6433 -0.0120 -2.2744 3.6831 6.3948 1.9115
-0.9781 -0.4462 -3.0137 -3.6061 -0.6829 2.2215 3.4926 8.1976 2.1734 3.1636 -9.2014 -5.4200 -6.7381 -8.3690 -0.2658 2.8390 -1.9759 -2.4082 7.1862 9.1369 -2.2541 -1.3597 2.6060 3.8419 -5.0052 -2.6938 0.0939 -1.4802 -12.2229 -8.2268 -8.9488 -6.8712 -3.3310 -0.8372 0.1608 -1.3862 3.0700 5.7320 -2.2459 -1.9120 -4.6233 -0.8464 -0.2633 4.7696 5.2619 8.1024 -2.5994 -3.6544 -3.8663 0.0281 1.4708 5.6428 -1.2467 -2.5663 -8.4891 -7.8019 -1.7807 -4.2622 1.7904 -0.0568 -2.0626 3.5447 6.4691 2.0844
-1.4047 -0.6789 -3.0737 -3.4356 -0.8124 2.2233 3.4971 8.2870 2.3775 3.3829 -9.3006 -5.4284 -6.6222 -7.2594 -0.2416 3.0041 -2.1361 -2.5962 7.2183 8.8034 -2.4573 -1.5000 2.4335 3.7857 -5.1242 -2.5408 0.0876 -1.2908 -12.3452 -8.2186 -9.0237 -6.8945 -3.5055 -0.9808 0.0110 -1.5279 3.0050 5.6406 -2.3472 -1.9907 -4.7866 -0.7680 -0.2675 4.7691 5.2949 8.1140 -2.7251 -3.3838 -3.9543 -0.0682 1.5320 5.7784 -1.3687 -2.6436 -8.5584 -7.8860 -1.6764 -3.9435 1.9278 -0.0204 -2.1096 3.4204 6.5706 2.3015
-1.8864 -0.8945 -3.1868 -3.4345 -0.9097 2.1936 3.5355 8.4100 2.6136 3.6218 -9.3464 -5.4882 -6.6078 -5.8330 -0.2627 3.2253 -2.3270 -2.7633 7.2863 8.7317 -2.6621 -1.6651 2.2759 3.7216 -5.1932 -2.5169 0.0858 -1.0281 -12.3758 -8.1639 -9.2045 -6.9021 -3.7132 -1.1839 -0.1206 -1.6873 2.9830 5.5861 -2.4635 -2.1004 -4.9368 -0.7886 -0.2406 4.7532 5.3699 8.1564 -2.8442 -3.2060 -3.9684 -0.3219 1.6209 5.9448 -1.5509 -2.7984 -8.5478 -7.9095 -1.6686 -3.5084 2.0679 0.0902 -2.3382 3.3147 6.6842 2.5127
-2.3901 -1.0775 -3.3462 -3.5866 -0.9778 2.1285 3.5996 8.5375 2.8581 3.8229 -9.3368 -5.5810 -6.6680 -4.3519 -0.2849 3.4816 -2.5358 -2.9057 7.3717 8.8337 -2.8652 -1.8418 2.1388 3.6519 -5.2192 -2.6231 0.0813 -0.7357 -12.3065 -8.0709 -9.3713 -6.8765 -3.9479 -1.4226 -0.2356 -1.8562 2.9987 5.5559 -2.5658 -2.2382 -5.0703 -0.8995 -0.1912 4.7148 5.4814 8.2073 -2.9551 -3.1089 -3.9270 -0.7049 1.7448 6.1042 -1.7719 -2.9902 -8.4816 -7.8242 -1.7487 -2.9918 2.2216 0.2601 -2.6264 3.2291 6.7966 2.6655
-2.8917 -1.2283 -3.5400 -3.8468 -1.0309 2.0203 3.6835 8.6472 3.0912 3.9703 -9.2826 -5.6742 -6.7086 -3.0428 -0.2760 3.7513 -2.7511 -3.0253 7.4595 8.9942 -3.0682 -2.0213 2.0254 3.5814 -5.2308 -2.8488 0.0731 -0.4545 -12.1482 -7.9440 -9.4475 -6.8030 -4.2045 -1.6679 -0.3417 -2.0248 3.0458 5.5417 -2.6525 -2.4052 -5.1899 -1.0854 -0.1293 4.6474 5.6240 8.2563 -3.0646 -3.0826 -3.8773 -1.1819 1.9062 6.2332 -2.0109 -3.1630 -8.3993 -7.6183 -1.8732 -2.4343 2.3951 0.4782 -2.8598 3.1639 6.9081 2.7488
-3.3735 -1.3570 -3.7468 -4.1590 -1.0828 1.8669 3.7872 8.7296 3.2994 4.0981 -9.2084 -5.7357 -6.6366 -2.0482 -0.2258 4.0119 -2.9633 -3.1231 7.5418 9.1089 -3.2715 -2.1975 1.9377 3.5158 -5.2573 -3.1728 0.0697 -0.2141 -11.9338 -7.7819 -9.4311 -6.6792 -4.4765 -1.8944 -0.4476 -2.1835 3.1189 5.5435 -2.7595 -2.6083 -5.2991 -1.3266 -0.0616 4.5496 5.7929 8.3068 -3.1837 -3.1286 -3.8632 -1.7079 2.1013 6.3293 -2.2503 -3.2653 -8.3382 -7.3318 -1.9797 -1.8884 2.5842 0.7359 -2.9745 3.1198 7.0302 2.7983
-3.8180 -1.4721 -3.9393 -4.4718 -1.1390 1.6836 3.9125 8.7847 3.4754 4.2529 -9.1428 -5.7475 -6.4381 -1.4092 -0.1431 4.2376 -3.1629 -3.1965 7.6165 9.1137 -3.4696 -2.3615 1.8778 3.4616 -5.3112 -3.5636 0.0828 -0.0275 -11.7138 -7.5883 -9.3723 -6.5189 -4.7535 -2.0854 -0.5568 -2.3228 3.2137 5.5658 -2.9362 -2.8507 -5.3974 -1.5938 0.0092 4.4304 5.9809 8.3656 -3.3228 -3.2475 -3.8985 -2.2260 2.3209 6.4020 -2.4757 -3.2721 -8.3180 -7.0415 -2.0192 -1.4134 2.7767 1.0179 -2.9667 3.0984 7.1738 2.8643
-4.2119 -1.5794 -4.0967 -4.7455 -1.1971 1.5028 4.0575 8.8149 3.6189 4.4506 -9.1067 -5.7151 -6.2065 -1.0816 -0.0434 4.3992 -3.3410 -3.2438 7.6845 8.9966 -3.6518 -2.5006 1.8471 3.4224 -5.3875 -3.9782 0.1181 0.1056 -11.5420 -7.3826 -9.3271 -6.3444 -5.0235 -2.2350 -0.6656 -2.4336 3.3261 5.6106 -3.2117 -3.1220 -5.4805 -1.8477 0.0819 4.3089 6.1770 8.4315 -3.4850 -3.4214 -3.9634 -2.6746 2.5539 6.4569 -2.6797 -3.1940 -8.3413 -6.8184 -1.9857 -1.0614 2.9616 1.2980 -2.8700 3.1023 7.3380 2.9769
-4.5525 -1.6864 -4.2157 -4.9534 -1.2537 1.3584 4.2150 8.8233 3.7335 4.6671 -9.1043 -5.6642 -6.0966 -0.9722 0.0604 4.4732 -3.4921 -3.2684 7.7462 8.7843 -3.8068 -2.6034 1.8460 3.3965 -5.4702 -4.3691 0.1703 0.1901 -11.4574 -7.1939 -9.3155 -6.1747 -5.2752 -2.3467 -0.7652 -2.5094 3.4510 5.6733 -3.5786 -3.4003 -5.5426 -2.0530 0.1528 4.2058 6.3667 8.4930 -3.6619 -3.6121 -4.0217 -3.0023 2.7877 6.4872 -2.8657 -3.0694 -8.4058 -6.6796 -1.9216 -0.8639 3.1318 1.5463 -2.7228 3.1329 7.5092 3.1343
-4.8458 -1.8000 -4.3105 -5.0814 -1.3067 1.2671 4.3724 8.8163 3.8191 4.8609 -9.1249 -5.6251 -6.2384 -0.9826 0.1592 4.4563 -3.6155 -3.2801 7.8007 8.5154 -3.9258 -2.6668 1.8737 3.3764 -5.5388 -4.6956 0.2247 0.2301 -11.4690 -7.0444 -9.3147 -6.0159 -5.4993 -2.4299 -0.8466 -2.5518 3.5805 5.7453 -3.9952 -3.6636 -5.5804 -2.1950 0.2152 4.1348 6.5327 8.5360 -3.8334 -3.7801 -4.0420 -3.1812 3.0070 6.4836 -3.0407 -2.9442 -8.5106 -6.5778 -1.8992 -0.8202 3.2781 1.7424 -2.5497 3.1876 7.6667 3.3122
-5.0977 -1.9208 -4.4018 -5.1318 -1.3555 1.2224 4.5150 8.8070 3.8714 5.0023 -9.1541 -5.6150 -6.6676 -1.0428 0.2440 4.3756 -3.7134 -3.2905 7.8471 8.2221 -4.0036 -2.6979 1.9262 3.3524 -5.5762 -4.9307 0.2635 0.2315 -11.5570 -6.9440 -9.2873 -5.8653 -5.6891 -2.4954 -0.9048 -2.5715 3.7049 5.8196 -4.3986 -3.9005 -5.5963 -2.2861 0.2606 4.1000 6.6590 8.5547 -3.9719 -3.9103 -4.0128 -3.2127 3.1936 6.4503 -3.2023 -2.8550 -8.6491 -6.4430 -1.9881 -0.8916 3.3882 1.8834 -2.3648 3.2577 7.7913 3.4803
-5.3153 -2.0441 -4.5075 -5.1287 -1.4013 1.2019 4.6323 8.8114 3.8958 5.0843 -9.1846 -5.6331 -7.3044 -1.1226 0.3087 4.2782 -3.7895 -3.3091 7.8865 7.9314 -4.0401 -2.7102 1.9966 3.3171 -5.5806 -5.0586 0.2754 0.2065 -11.6871 -6.9000 -9.2189 -5.7232 -5.8421 -2.5544 -0.9405 -2.5841 3.8155 5.8932 -4.7232 -4.1145 -5.5985 -2.3561 0.2842 4.0972 6.7404 8.5539 -4.0525 -4.0229 -3.9470 -3.1290 3.3350 6.4085 -3.3396 -2.8223 -8.8003 -6.2410 -2.2193 -1.0082 3.4581 1.9806 -2.1896 3.3302 7.8745 3.6173
-5.5141 -2.1693 -4.6381 -5.1116 -1.4455 1.1808 4.7242 8.8387 3.9195 5.1152 -9.2152 -5.6671 -7.9821 -1.2300 0.3589 4.2042 -3.8492 -3.3425 7.9210 7.6712 -4.0401 -2.7186 2.0753 3.2672 -5.5699 -5.0738 0.2651 0.1694 -11.8268 -6.9222 -9.1310 -5.6013 -5.9615 -2.6198 -0.9577 -2.6032 3.9085 5.9655 -4.9218 -4.3191 -5.5994 -2.4334 0.2881 4.1154 6.7892 8.5414 -4.0607 -4.1546 -3.8727 -2.9832 3.4340 6.3807 -3.4466 -2.8520 -8.9283 -5.9963 -2.5608 -1.0988 3.5054 2.0433 -2.0574 3.3911 7.9214 3.7185
-5.7162 -2.3043 -4.7955 -5.1120 -1.4861 1.1446 4.8024 8.8816 3.9815 5.1028 -9.2416 -5.7032 -8.5109 -1.4049 0.4144 4.1616 -3.8981 -3.3925 7.9508 7.4610 -4.0115 -2.7332 2.1534 3.2030 -5.5691 -4.9831 0.2540 0.1246 -11.9528 -7.0146 -9.0613 -5.5218 -6.0543 -2.7019 -0.9603 -2.6354 3.9849 6.0325 -4.9814 -4.5242 -5.6105 -2.5265 0.2818 4.1395 6.8294 8.5159 -3.9953 -4.3232 -3.8178 -2.8229 3.5090 6.3689 -3.5328 -2.9348 -8.9973 -5.7743 -2.9197 -1.1343 3.5630 2.0654 -1.9928 3.4320 7.9457 3.7902
-5.9385 -2.4607 -4.9671 -5.1302 -1.5150 1.0949 4.8812 8.9165 4.1069 5.0468 -9.2517 -5.7310 -8.7478 -1.6984 0.4988 4.1246 -3.9381 -3.4548 7.9730 7.2953 -3.9603 -2.7546 2.2260 3.1281 -5.5900 -4.8074 0.2683 0.0573 -12.0531 -7.1698 -9.0328 -5.5108 -6.1251 -2.8004 -0.9487 -2.6776 4.0478 6.0859 -4.9247 -4.7182 -5.6351 -2.6200 0.2771 4.1535 6.8809 8.4646 -3.8634 -4.5070 -3.7970 -2.6677 3.5816 6.3502 -3.6162 -3.0448 -8.9915 -5.6448 -3.1776 -1.1499 3.6573 2.0257 -1.9877 3.4531 7.9582 3.8372
-6.1783 -2.6414 -5.1243 -5.1399 -1.5197 1.0430 4.9670 8.9158 4.2891 4.9445 -9.2299 -5.7384 -8.6367 -2.1264 0.6217 4.0569 -3.9634 -3.5181 7.9830 7.1445 -3.8865 -2.7748 2.2927 3.0465 -5.6215 -4.5816 0.3247 -0.0578 -12.1229 -7.3701 -9.0428 -5.5882 -6.1705 -2.9016 -0.9206 -2.7214 4.0982 6.1151 -4.7956 -4.8634 -5.6652 -2.6894 0.2832 4.1451 6.9472 8.3719 -3.6740 -4.6561 -3.8104 -2.5185 3.6624 6.2919 -3.7072 -3.1488 -8.9242 -5.6505 -3.2423 -1.2169 3.7904 1.9081 -2.0045 3.4615 7.9604 3.8590
-6.4116 -2.8360 -5.2324 -5.1187 -1.4904 0.9963 5.0536 8.8653 4.4931 4.8023 -9.1643 -5.7075 -8.2074 -2.6376 0.7684 3.9413 -3.9644 -3.5680 7.9789 6.9811 -3.7857 -2.7828 2.3569 2.9622 -5.6386 -4.3479 0.4241 -0.2317 -12.1559 -7.5908 -9.0723 -5.7546 -6.1820 -2.9876 -0.8731 -2.7587 4.1354 6.1105 -4.6357 -4.9158 -5.6861 -2.7249 0.3039 4.1072 7.0157 8.2324 -3.4391 -4.7238 -3.8499 -2.3853 3.7438 6.1752 -3.7997 -3.2256 -8.8255 -5.7952 -3.0824 -1.3820 3.9421 1.7214 -2.0077 3.4661 7.9460 3.8538
-6.6106 -3.0330 -5.2689 -5.0748 -1.4252 0.9543 5.1270 8.7720 4.6730 4.6377 -9.0475 -5.6280 -7.5556 -3.1438 0.9067 3.7907 -3.9362 -3.5928 7.9627 6.8075 -3.6557 -2.7711 2.4222 2.8789 -5.6179 -4.1425 0.5551 -0.4449 -12.1343 -7.8056 -9.0995 -5.9843 -6.1547 -3.0490 -0.8065 -2.7846 4.1590 6.0679 -4.4659 -4.8567 -5.6860 -2.7375 0.3391 4.0393 7.0678 8.0568 -3.1769 -4.6942 -3.9035 -2.2932 3.8050 6.0071 -3.8791 -3.2755 -8.7205 -6.0514 -2.7332 -1.6269 4.0847 1.5021 -1.9917 3.4727 7.9077 3.8234
-6.7617 -3.2348 -5.2364 -5.0387 -1.3276 0.9157 5.1738 8.6565 4.7889 4.4668 -8.8727 -5.5155 -6.8238 -3.5838 1.0051 3.6327 -3.8832 -3.5877 7.9369 6.6557 -3.5008 -2.7368 2.4889 2.8023 -5.5473 -3.9857 0.7009 -0.6574 -12.0307 -7.9925 -9.1031 -6.2332 -6.0928 -3.0872 -0.7255 -2.7952 4.1707 5.9894 -4.2859 -4.7063 -5.6609 -2.7445 0.3868 3.9485 7.0887 7.8650 -2.9108 -4.5869 -3.9529 -2.2614 3.8264 5.8136 -3.9361 -3.3066 -8.6160 -6.3754 -2.2781 -1.8820 4.1983 1.2923 -1.9811 3.4833 7.8418 3.7687
-6.8667 -3.4553 -5.1554 -5.0325 -1.2017 0.8872 5.1873 8.5391 4.8178 4.2883 -8.6336 -5.4064 -6.1767 -3.9527 1.0473 3.4844 -3.8165 -3.5533 7.9018 6.5614 -3.3313 -2.6784 2.5536 2.7411 -5.4249 -3.8850 0.8443 -0.8329 -11.8219 -8.1353 -9.0629 -6.4600 -6.0079 -3.1055 -0.6367 -2.7855 4.1750 5.8827 -4.0927 -4.5087 -5.6125 -2.7512 0.4469 3.8489 7.0735 7.6752 -2.6626 -4.4391 -3.9722 -2.2854 3.8022 5.6221 -3.9698 -3.3109 -8.5048 -6.7148 -1.8175 -2.0796 4.2759 1.1119 -2.0073 3.4988 7.7486 3.6819
-6.9294 -3.7059 -5.0496 -5.0501 -1.0510 0.8847 5.1698 8.4330 4.7586 4.0863 -8.3357 -5.3329 -5.7586 -4.2790 1.0321 3.3433 -3.7467 -3.4920 7.8570 6.5331 -3.1590 -2.5942 2.6130 2.7089 -5.2570 -3.8422 0.9697 -0.9534 -11.5067 -8.2237 -8.9666 -6.6440 -5.9115 -3.1020 -0.5466 -2.7495 4.1768 5.7599 -3.9014 -4.3009 -5.5443 -2.7461 0.5200 3.7596 7.0271 7.4997 -2.4488 -4.2808 -3.9360 -2.3371 3.7421 5.4510 -3.9810 -3.2616 -8.3800 -7.0152 -1.4428 -2.1994 4.3191 0.9503 -2.0808 3.5215 7.6338 3.5512
-6.9522 -3.9886 -4.9360 -5.0690 -0.8824 0.9256 5.1285 8.3467 4.6310 3.8546 -8.0110 -5.3071 -5.6440 -4.5891 0.9608 3.1955 -3.6804 -3.4061 7.8054 6.5356 -2.9961 -2.4830 2.6676 2.7205 -5.0588 -3.8522 1.0632 -1.0196 -11.1185 -8.2585 -8.8209 -6.7863 -5.8127 -3.0728 -0.4617 -2.6846 4.1810 5.6367 -3.7482 -4.0908 -5.4617 -2.7084 0.6039 3.6997 6.9618 7.3484 -2.2835 -4.1244 -3.8353 -2.3762 3.6612 5.3088 -3.9693 -3.1356 -8.2480 -7.2317 -1.2197 -2.2765 4.3301 0.7847 -2.1778 3.5554 7.5127 3.3787
-6.9407 -4.3033 -4.8258 -5.0736 -0.7085 1.0198 5.0706 8.2859 4.4679 3.6159 -7.7179 -5.3274 -5.8100 -4.8935 0.8304 3.0305 -3.6226 -3.2996 7.7552 6.5062 -2.8533 -2.3482 2.7220 2.7835 -4.8531 -3.8961 1.1153 -1.0465 -10.7206 -8.2588 -8.6579 -6.8994 -5.7181 -3.0196 -0.3870 -2.5934 4.1910 5.5295 -3.6717 -3.8607 -5.3724 -2.6209 0.6927 3.6832 6.8924 7.2329 -2.1815 -3.9718 -3.6835 -2.3631 3.5710 5.1977 -3.9399 -2.9379 -8.1290 -7.3448 -1.1775 -2.3729 4.3092 0.6057 -2.2511 3.6043 7.4081 3.1934
-6.9101 -4.6537 -4.7276 -5.0663 -0.5434 1.1650 5.0030 8.2526 4.3007 3.4101 -7.5206 -5.3896 -6.1494 -5.1876 0.6419 2.8468 -3.5759 -3.1781 7.7167 6.3937 -2.7368 -2.1979 2.7830 2.8930 -4.6625 -3.9395 1.1269 -1.0579 -10.3846 -8.2590 -8.5243 -6.9979 -5.6334 -2.9508 -0.3234 -2.4823 4.2082 5.4502 -3.6887 -3.5943 -5.2830 -2.4797 0.7810 3.7153 6.8318 7.1625 -2.1551 -3.8247 -3.5075 -2.2727 3.4785 5.1143 -3.9080 -2.7069 -8.0485 -7.3674 -1.3004 -2.5406 4.2567 0.4247 -2.2583 3.6723 7.3395 3.0372
-6.8810 -5.0467 -4.6478 -5.0594 -0.3951 1.3479 4.9361 8.2431 4.1463 3.2639 -7.4597 -5.4874 -6.5145 -5.4522 0.4143 2.6517 -3.5404 -3.0480 7.6959 6.1903 -2.6460 -2.0427 2.8581 3.0329 -4.5025 -3.9472 1.1146 -1.0767 -10.1629 -8.2969 -8.4547 -7.0940 -5.5629 -2.8759 -0.2663 -2.3593 4.2326 5.4025 -3.7842 -3.3039 -5.1956 -2.2956 0.8690 3.7915 6.7865 7.1383 -2.2060 -3.6889 -3.3318 -2.1069 3.3897 5.0490 -3.8964 -2.5029 -8.0260 -7.3300 -1.5295 -2.7966 4.1749 0.2619 -2.1861 3.7620 7.3101 2.9361
-6.8684 -5.4837 -4.5914 -5.0654 -0.2656 1.5466 4.8844 8.2512 4.0021 3.1791 -7.5362 -5.6097 -6.7734 -5.6514 0.1826 2.4614 -3.5148 -2.9165 7.6904 5.9274 -2.5771 -1.8939 2.9505 3.1816 -4.3820 -3.9069 1.1062 -1.1121 -10.0746 -8.3958 -8.4558 -7.1947 -5.5093 -2.8012 -0.2088 -2.2345 4.2633 5.3845 -3.9209 -3.0370 -5.1093 -2.0908 0.9624 3.9016 6.7547 7.1532 -2.3224 -3.5762 -3.1697 -1.9015 3.3101 4.9913 -3.9244 -2.3914 -8.0608 -7.2501 -1.7853 -3.1150 4.0660 0.1365 -2.0542 3.8726 7.3073 2.8875
-6.8741 -5.9562 -4.5636 -5.0921 -0.1552 1.7335 4.8586 8.2744 3.8534 3.1468 -7.7137 -5.7376 -6.8592 -5.7389 -0.0216 2.3032 -3.4999 -2.7913 7.6911 5.6452 -2.5302 -1.7644 3.0568 3.3194 -4.3097 -3.8402 1.1255 -1.1532 -10.1144 -8.5502 -8.5168 -7.2989 -5.4752 -2.7305 -0.1466 -2.1206 4.2984 5.3930 -4.0602 -2.8563 -5.0237 -1.8938 1.0666 4.0338 6.7280 7.1993 -2.4854 -3.5032 -3.0259 -1.7215 3.2427 4.9383 -3.9980 -2.4181 -8.1251 -7.1167 -2.0047 -3.4357 3.9294 0.0668 -1.8976 3.9978 7.3133 2.8748
-6.8902 -6.4490 -4.5677 -5.1392 -0.0671 1.8812 4.8587 8.3156 3.6875 3.1654 -7.9336 -5.8451 -6.7842 -5.6896 -0.1851 2.2094 -3.4988 -2.6800 7.6881 5.3658 -2.5092 -1.6659 3.1677 3.4327 -4.2932 -3.7838 1.1789 -1.1778 -10.2701 -8.7247 -8.6275 -7.3969 -5.4629 -2.6669 -0.0797 -2.0301 4.3345 5.4264 -4.1776 -2.8090 -4.9412 -1.7324 1.1812 4.1769 6.6964 7.2714 -2.6788 -3.4825 -2.9021 -1.6338 3.1876 4.8962 -4.1090 -2.5874 -8.1760 -6.9149 -2.1631 -3.6884 3.7646 0.0695 -1.7466 4.1286 7.3174 2.8879
-6.9073 -6.9471 -4.5984 -5.1963 -0.0047 1.9722 4.8756 8.3774 3.5051 3.2375 -8.1353 -5.9112 -6.6002 -5.5472 -0.3128 2.2024 -3.5136 -2.5867 7.6769 5.0876 -2.5159 -1.6046 3.2725 3.5154 -4.3323 -3.7592 1.2568 -1.1708 -10.5234 -8.8710 -8.7796 -7.4717 -5.4710 -2.6116 -0.0116 -1.9702 4.3669 5.4822 -4.2679 -2.9075 -4.8642 -1.6240 1.2998 4.3199 6.6547 7.3638 -2.8905 -3.5135 -2.8020 -1.6685 3.1452 4.8715 -4.2406 -2.8573 -8.1861 -6.6671 -2.2668 -3.8232 3.5786 0.1504 -1.6188 4.2549 7.3169 2.9256
-6.9110 -7.4328 -4.6362 -5.2414 0.0330 2.0075 4.8992 8.4542 3.3219 3.3544 -8.2773 -5.9378 -6.3432 -5.4452 -0.4182 2.2776 -3.5415 -2.5113 7.6596 4.7944 -2.5439 -1.5761 3.3632 3.5654 -4.4160 -3.7609 1.3457 -1.1368 -10.8396 -8.9538 -8.9579 -7.5028 -5.4928 -2.5630 0.0530 -1.9410 4.3901 5.5533 -4.3373 -3.1323 -4.7920 -1.5651 1.4136 4.4519 6.6040 7.4651 -3.1089 -3.5809 -2.7279 -1.7960 3.1157 4.8622 -4.3709 -3.1563 -8.1614 -6.4409 -2.3292 -3.8334 3.3886 0.2923 -1.5205 4.3671 7.3124 2.9846
-6.8764 -7.8817 -4.6514 -5.2449 0.0539 2.0071 4.9225 8.5294 3.1588 3.4894 -8.3472 -5.9520 -6.0240 -5.5538 -0.5156 2.3997 -3.5733 -2.4505 7.6406 4.4708 -2.5787 -1.5651 3.4375 3.5816 -4.5258 -3.7716 1.4377 -1.0978 -11.1662 -8.9641 -9.1361 -7.4710 -5.5165 -2.5165 0.1098 -1.9351 4.3994 5.6255 -4.3917 -3.4425 -4.7212 -1.5284 1.5153 4.5620 6.5475 7.5552 -3.3149 -3.6623 -2.6762 -1.9417 3.0955 4.8563 -4.4749 -3.4099 -8.1307 -6.3129 -2.3618 -3.7550 3.2160 0.4528 -1.4466 4.4572 7.3017 3.0510
-6.7735 -8.2669 -4.6159 -5.1800 0.0701 1.9991 4.9404 8.5812 3.0285 3.6073 -8.3558 -5.9887 -5.6727 -5.9639 -0.6142 2.5155 -3.5956 -2.4009 7.6239 4.1138 -2.6037 -1.5514 3.4982 3.5647 -4.6380 -3.7831 1.5278 -1.0761 -11.4462 -8.9081 -9.2802 -7.3679 -5.5282 -2.4665 0.1564 -1.9420 4.3922 5.6805 -4.4295 -3.7836 -4.6466 -1.4745 1.5987 4.6410 6.4838 7.6101 -3.4754 -3.7367 -2.6372 -2.0292 3.0737 4.8396 -4.5309 -3.5647 -8.1179 -6.3231 -2.3858 -3.6462 3.0756 0.5788 -1.3807 4.5209 7.2797 3.1033
-6.5794 -8.5695 -4.5141 -5.0352 0.0932 2.0072 4.9439 8.5928 2.9254 3.6807 -8.3199 -6.0687 -5.3669 -6.5870 -0.7167 2.5785 -3.5949 -2.3593 7.6117 3.7416 -2.6064 -1.5179 3.5493 3.5190 -4.7234 -3.7995 1.6043 -1.0763 -11.6318 -8.7883 -9.3559 -7.2007 -5.5151 -2.4084 0.1919 -1.9516 4.3703 5.7020 -4.4422 -4.0986 -4.5617 -1.3754 1.6584 4.6846 6.4045 7.6111 -3.5455 -3.7883 -2.5991 -2.0203 3.0326 4.8039 -4.5287 -3.6009 -8.1281 -6.4546 -2.4385 -3.5546 2.9665 0.6284 -1.3061 4.5588 7.2389 3.1227
-6.2851 -8.7828 -4.3459 -4.8202 0.1298 2.0414 4.9209 8.5588 2.8271 3.6984 -8.2512 -6.1893 -5.1952 -7.1596 -0.8208 2.5689 -3.5615 -2.3232 7.6070 3.3949 -2.5822 -1.4577 3.5924 3.4538 -4.7516 -3.8261 1.6470 -1.0805 -11.6866 -8.5975 -9.3409 -6.9900 -5.4696 -2.3414 0.2160 -1.9586 4.3396 5.6810 -4.4195 -4.3459 -4.4615 -1.2317 1.6914 4.6940 6.2983 7.5525 -3.4830 -3.8079 -2.5544 -1.9286 2.9538 4.7493 -4.4725 -3.5282 -8.1519 -6.6439 -2.5564 -3.4898 2.8711 0.5890 -1.2256 4.5747 7.1720 3.1000
-5.8995 -8.9116 -4.1232 -4.5647 0.1810 2.0963 4.8640 8.4841 2.7102 3.6644 -8.1573 -6.3283 -5.1940 -7.3766 -0.9224 2.4942 -3.4937 -2.2915 7.6133 3.1254 -2.5351 -1.3757 3.6256 3.3799 -4.7005 -3.8565 1.6398 -1.0623 -11.5854 -8.3280 -9.2374 -6.7622 -5.3921 -2.2709 0.2281 -1.9632 4.3089 5.6186 -4.3579 -4.5116 -4.3455 -1.0726 1.6977 4.6734 6.1583 7.4417 -3.2698 -3.7919 -2.4999 -1.8058 2.8284 4.6810 -4.3767 -3.3773 -8.1698 -6.8109 -2.7488 -3.4246 2.7660 0.4785 -1.1693 4.5724 7.0772 3.0397
