Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-7.4125 -3.8410 -4.4290 0.2236 -1.0386 -2.0962 7.1643 -0.5085 5.5465 -0.1605 -8.3663 -4.9035 -4.5494 -5.3256 3.3286 -0.3003 -2.3389 1.0634 6.1024 -16.6056 -1.9558 -1.1086 5.1697 1.5023 -3.6605 -2.5963 1.9240 -1.0523 -3.3693 -36.9260 -3.9464 -7.1086 -4.5632 -2.0646 0.8486 0.6304 6.1860 2.9898 -7.3406 -1.9598 -3.1373 -0.3190 3.0838 -1.0421 8.4294 2.9508 -8.4580 -2.0646 -0.6392 -5.8890 6.0976 0.0553 -8.0350 -2.8072 -5.7626 -4.7554 -2.2673 -4.2031 5.8557 1.8282 -7.5999 5.1750 3.3269 -0.3372
-7.4679 -3.9425 -4.3494 0.3350 -1.1008 -2.0987 7.1693 -0.3423 5.4240 0.1114 -8.3441 -5.0486 -4.2615 -5.4933 3.3142 -0.4054 -2.4464 1.0636 6.1440 -16.8977 -1.9825 -1.1594 5.1695 1.6103 -3.7875 -2.6989 1.9341 -1.1743 -3.4963 -36.6691 -4.0465 -7.6359 -4.5943 -2.0750 0.8402 0.6695 6.1932 3.1468 -7.3722 -1.9755 -3.1724 -0.2995 3.0638 -0.9665 8.4532 3.0988 -8.1336 -2.0457 -0.7049 -5.9489 6.0631 0.1087 -7.9424 -2.8876 -5.7276 -4.8218 -2.2865 -4.4604 5.8004 1.8841 -7.7655 5.2450 3.3696 -0.2575
-7.4347 -4.0290 -4.1660 0.3993 -1.0827 -2.1171 7.2138 -0.2344 5.2292 0.2771 -8.2791 -5.2464 -3.8974 -5.4899 3.2828 -0.5863 -2.4733 1.1146 6.2026 -17.3491 -1.9097 -1.1738 5.2192 1.7134 -3.8099 -2.8388 1.9739 -1.3443 -3.6487 -36.5943 -4.2400 -8.1566 -4.5290 -2.0413 0.9023 0.7202 6.2253 3.2685 -7.3154 -1.9128 -3.1327 -0.3099 3.0961 -0.9310 8.4720 3.1755 -7.6088 -2.1005 -0.7805 -6.1329 6.0484 0.0982 -7.8678 -2.9227 -5.6838 -4.9412 -2.2924 -4.7045 5.6794 1.8601 -7.8988 5.3496 3.3985 -0.2534
-7.3204 -4.1123 -3.8905 0.4079 -0.9723 -2.1568 7.3054 -0.1920 4.9937 0.2977 -8.1545 -5.5139 -3.5362 -5.3590 3.2355 -0.8409 -2.4194 1.2236 6.2782 -17.8430 -1.7323 -1.1530 5.3314 1.8083 -3.7072 -3.0313 2.0392 -1.5439 -3.8411 -36.6873 -4.4769 -8.6180 -4.3678 -1.9715 1.0429 0.7801 6.2916 3.3503 -7.1933 -1.8256 -2.9986 -0.3583 3.1917 -0.9375 8.4961 3.1754 -6.9828 -2.2546 -0.8336 -6.4215 6.0572 0.0222 -7.8003 -2.9842 -5.6273 -5.1412 -2.2575 -4.9416 5.5164 1.7519 -8.0183 5.4933 3.4161 -0.3339
-7.1558 -4.2118 -3.5571 0.3680 -0.7794 -2.2137 7.4442 -0.2085 4.7679 0.1816 -7.9800 -5.8659 -3.2388 -5.2228 3.1666 -1.1605 -2.2940 1.3878 6.3736 -18.3046 -1.4620 -1.0996 5.5068 1.8964 -3.5044 -3.2783 2.1163 -1.7541 -4.0842 -36.9467 -4.7241 -9.0006 -4.1261 -1.8737 1.2582 0.8501 6.3970 3.4005 -7.0447 -1.7741 -2.7718 -0.4446 3.3485 -0.9778 8.5386 3.1124 -6.3603 -2.5060 -0.8580 -6.7791 6.0857 -0.1121 -7.7341 -3.1434 -5.5643 -5.4286 -2.1829 -5.1855 5.3458 1.5721 -8.1504 5.6725 3.4338 -0.4779
-6.9761 -4.3341 -3.2070 0.3034 -0.5271 -2.2742 7.6211 -0.2673 4.5939 -0.0333 -7.7861 -6.3045 -3.0226 -5.2211 3.0671 -1.5367 -2.1114 1.5946 6.4887 -18.7117 -1.1216 -1.0168 5.7328 1.9810 -3.2483 -3.5580 2.1921 -1.9582 -4.3692 -37.3615 -4.9819 -9.3111 -3.8270 -1.7528 1.5342 0.9310 6.5387 3.4337 -6.8939 -1.7973 -2.4724 -0.5584 3.5535 -1.0362 8.6045 3.0076 -5.8151 -2.8218 -0.8624 -7.1548 6.1240 -0.2937 -7.6678 -3.4399 -5.4948 -5.7801 -2.1012 -5.4521 5.1992 1.3376 -8.3098 5.8763 3.4623 -0.6587
-6.8024 -4.4648 -2.8723 0.2415 -0.2421 -2.3206 7.8174 -0.3468 4.4810 -0.2994 -7.6057 -6.8063 -2.8711 -5.4149 2.9307 -1.9574 -1.8868 1.8245 6.6178 -19.0794 -0.7385 -0.9106 5.9883 2.0651 -2.9803 -3.8350 2.2581 -2.1422 -4.6632 -37.8966 -5.2720 -9.5656 -3.4956 -1.6148 1.8497 1.0215 6.7054 3.4644 -6.7358 -1.8993 -2.1299 -0.6832 3.7857 -1.0950 8.6829 2.8806 -5.3810 -3.1570 -0.8536 -7.4922 6.1582 -0.5081 -7.5985 -3.8651 -5.4079 -6.1470 -2.0549 -5.7474 5.0910 1.0651 -8.4844 6.0884 3.5026 -0.8650
-6.6325 -4.5807 -2.5699 0.1975 0.0493 -2.3393 8.0081 -0.4276 4.4108 -0.5743 -7.4572 -7.3173 -2.7595 -5.7527 2.7598 -2.4006 -1.6376 2.0566 6.7501 -19.4408 -0.3427 -0.7915 6.2503 2.1498 -2.7270 -4.0825 2.3084 -2.2964 -4.9250 -38.4960 -5.6069 -9.7797 -3.1577 -1.4719 2.1798 1.1172 6.8808 3.5024 -6.5463 -2.0519 -1.7763 -0.8030 4.0215 -1.1388 8.7521 2.7473 -5.0638 -3.4755 -0.8313 -7.7465 6.1754 -0.7362 -7.5144 -4.3627 -5.2940 -6.4744 -2.0708 -6.0594 5.0154 0.7731 -8.6344 6.2916 3.5477 -1.0959
-6.4467 -4.6636 -2.3063 0.1665 0.3236 -2.3241 8.1709 -0.4951 4.3591 -0.8290 -7.3415 -7.7664 -2.6727 -6.1246 2.5673 -2.8334 -1.3848 2.2728 6.8751 -19.8278 0.0339 -0.6726 6.5004 2.2342 -2.5059 -4.2925 2.3387 -2.4178 -5.1230 -39.0960 -5.9680 -9.9680 -2.8406 -1.3429 2.4998 1.2121 7.0502 3.5519 -6.3066 -2.2104 -1.4426 -0.9049 4.2407 -1.1572 8.7915 2.6217 -4.8597 -3.7571 -0.7951 -7.8967 6.1686 -0.9557 -7.3964 -4.8450 -5.1591 -6.7237 -2.1535 -6.3633 4.9551 0.4842 -8.7050 6.4723 3.5905 -1.3458
-6.2304 -4.7044 -2.0856 0.1268 0.5625 -2.2732 8.2962 -0.5382 4.3114 -1.0526 -7.2522 -8.0917 -2.6084 -6.4333 2.3712 -3.2180 -1.1522 2.4626 6.9896 -20.2498 0.3612 -0.5652 6.7288 2.3188 -2.3327 -4.4709 2.3483 -2.5070 -5.2429 -39.6395 -6.3107 -10.1418 -2.5733 -1.2476 2.7874 1.3028 7.2071 3.6142 -6.0225 -2.3328 -1.1572 -0.9801 4.4333 -1.1431 8.7938 2.5158 -4.7647 -3.9960 -0.7486 -7.9443 6.1393 -1.1459 -7.2353 -5.2190 -5.0276 -6.8856 -2.2928 -6.6336 4.8913 0.2199 -8.6520 6.6258 3.6298 -1.6017
-5.9950 -4.6994 -1.9174 0.0482 0.7545 -2.1869 8.3917 -0.5455 4.2657 -1.2450 -7.1891 -8.2599 -2.5744 -6.6177 2.1878 -3.5196 -0.9641 2.6236 7.1020 -20.6834 0.6150 -0.4748 6.9345 2.4086 -2.2259 -4.6279 2.3427 -2.5644 -5.2839 -40.0854 -6.5929 -10.3028 -2.3852 -1.2027 3.0246 1.3912 7.3567 3.6916 -5.7288 -2.3961 -0.9455 -1.0264 4.6005 -1.0916 8.7673 2.4403 -4.7785 -4.1973 -0.6988 -7.9059 6.0973 -1.2888 -7.0513 -5.4136 -4.9325 -6.9758 -2.4742 -6.8539 4.8111 -0.0047 -8.4699 6.7575 3.6743 -1.8454
-5.7787 -4.6474 -1.8194 -0.0993 0.8920 -2.0687 8.4788 -0.5050 4.2331 -1.4012 -7.1644 -8.2719 -2.5889 -6.6601 2.0247 -3.7129 -0.8419 2.7567 7.2304 -21.0883 0.7774 -0.4032 7.1211 2.5119 -2.2059 -4.7695 2.3302 -2.5859 -5.2520 -40.4128 -6.8047 -10.4408 -2.3028 -1.2185 3.1973 1.4842 7.5121 3.7895 -5.4782 -2.4007 -0.8293 -1.0500 4.7505 -0.9995 8.7335 2.4066 -4.9060 -4.3725 -0.6559 -7.8036 6.0573 -1.3701 -6.8928 -5.4008 -4.9026 -7.0204 -2.6869 -7.0188 4.7112 -0.1805 -8.2004 6.8783 3.7419 -2.0509
-5.6247 -4.5500 -1.8106 -0.3378 0.9696 -1.9259 8.5821 -0.4083 4.2351 -1.5012 -7.1945 -8.1577 -2.6725 -6.6007 1.8799 -3.7881 -0.8024 2.8587 7.3934 -21.4331 0.8359 -0.3535 7.2906 2.6364 -2.2883 -4.8906 2.3186 -2.5654 -5.1546 -40.6221 -6.9713 -10.5424 -2.3436 -1.2984 3.2960 1.5874 7.6865 3.9135 -5.3196 -2.3601 -0.8241 -1.0632 4.8902 -0.8679 8.7188 2.4254 -5.1520 -4.5301 -0.6330 -7.6561 6.0346 -1.3800 -6.8106 -5.2040 -4.9550 -7.0430 -2.9257 -7.1279 4.5998 -0.2991 -7.9149 6.9972 3.8530 -2.1830
-5.5560 -4.4156 -1.8989 -0.6712 0.9859 -1.7683 8.7179 -0.2577 4.2861 -1.5219 -7.2826 -7.9659 -2.8324 -6.5294 1.7462 -3.7554 -0.8532 2.9214 7.5979 -21.7118 0.7849 -0.3311 7.4407 2.7835 -2.4707 -4.9729 2.3142 -2.4996 -5.0015 -40.7311 -7.1317 -10.6000 -2.5076 -1.4373 3.3182 1.6993 7.8851 4.0632 -5.2785 -2.2853 -0.9311 -1.0778 5.0216 -0.7030 8.7429 2.4988 -5.5023 -4.6640 -0.6392 -7.4723 6.0407 -1.3178 -6.8293 -4.8895 -5.0927 -7.0568 -3.1848 -7.1826 4.4904 -0.3549 -7.6834 7.1164 4.0169 -2.2148
-5.5608 -4.2570 -2.0694 -1.0713 0.9498 -1.6050 8.8875 -0.0699 4.3747 -1.4616 -7.4061 -7.7496 -3.0549 -6.5354 1.6153 -3.6439 -0.9880 2.9351 7.8351 -21.9438 0.6333 -0.3399 7.5677 2.9447 -2.7233 -4.9893 2.3227 -2.3900 -4.8049 -40.7617 -7.3136 -10.6142 -2.7731 -1.6191 3.2721 1.8110 8.1025 4.2274 -5.3509 -2.1799 -1.1323 -1.0957 5.1450 -0.5164 8.8088 2.6110 -5.9010 -4.7516 -0.6680 -7.2544 6.0781 -1.1970 -6.9373 -4.5450 -5.3047 -7.0627 -3.4483 -7.1879 4.3913 -0.3537 -7.5500 7.2320 4.2214 -2.1508
-5.5992 -4.0832 -2.2853 -1.4739 0.8821 -1.4433 9.0786 0.1266 4.4638 -1.3505 -7.5260 -7.5540 -3.3212 -6.6633 1.4794 -3.4943 -1.1851 2.8973 8.0839 -22.1681 0.4082 -0.3777 7.6709 3.1020 -2.9909 -4.9177 2.3482 -2.2419 -4.5750 -40.7206 -7.5256 -10.5930 -3.1007 -1.8165 3.1768 1.9114 8.3258 4.3868 -5.5110 -2.0507 -1.3921 -1.1065 5.2612 -0.3241 8.9015 2.7299 -6.2496 -4.7663 -0.6950 -7.0058 6.1403 -1.0452 -7.0992 -4.2553 -5.5685 -7.0555 -3.6892 -7.1574 4.2982 -0.3171 -7.5267 7.3376 4.4356 -2.0298
-5.6294 -3.8996 -2.5019 -1.7958 0.8091 -1.2901 9.2720 0.3018 4.5148 -1.2362 -7.6111 -7.4091 -3.6270 -6.9150 1.3290 -3.3461 -1.4131 2.8167 8.3207 -22.4323 0.1498 -0.4384 7.7545 3.2329 -3.2097 -4.7549 2.3904 -2.0640 -4.3204 -40.5893 -7.7607 -10.5512 -3.4444 -1.9963 3.0592 1.9918 8.5404 4.5218 -5.7223 -1.9220 -1.6665 -1.0940 5.3711 -0.1436 8.9976 2.8217 -6.4445 -4.6961 -0.6892 -6.7361 6.2132 -0.8953 -7.2756 -4.0864 -5.8527 -7.0305 -3.8844 -7.1146 4.1985 -0.2731 -7.6008 7.4290 4.6262 -1.9019
-5.6355 -3.7199 -2.6853 -1.9691 0.7547 -1.1541 9.4487 0.4342 4.5098 -1.1581 -7.6572 -7.3356 -3.9752 -7.2722 1.1539 -3.2234 -1.6430 2.7118 8.5270 -22.7724 -0.1008 -0.5179 7.8253 3.3187 -3.3327 -4.5221 2.4421 -1.8688 -4.0568 -40.3271 -8.0006 -10.5108 -3.7637 -2.1322 2.9480 2.0467 8.7340 4.6195 -5.9444 -1.8335 -1.9138 -1.0479 5.4748 0.0092 9.0767 2.8669 -6.4355 -4.5548 -0.6302 -6.4565 6.2814 -0.7718 -7.4396 -4.0797 -6.1207 -6.9855 -4.0299 -7.0844 4.0811 -0.2405 -7.7467 7.5067 4.7735 -1.8017
-5.6353 -3.5749 -2.8215 -1.9702 0.7350 -1.0462 9.5951 0.5160 4.4522 -1.1349 -7.6854 -7.3512 -4.3481 -7.6960 0.9523 -3.1287 -1.8569 2.6041 8.6935 -23.1899 -0.3101 -0.6187 7.8905 3.3504 -3.3516 -4.2589 2.4927 -1.6704 -3.8130 -39.8855 -8.2188 -10.4937 -4.0308 -2.2156 2.8681 2.0727 8.8983 4.6772 -6.1387 -1.8234 -2.1016 -0.9728 5.5717 0.1239 9.1283 2.8647 -6.2584 -4.3795 -0.5177 -6.1727 6.3339 -0.6835 -7.5823 -4.2486 -6.3349 -6.9162 -4.1401 -7.0808 3.9447 -0.2228 -7.9383 7.5763 4.8743 -1.7397
-5.6647 -3.5054 -2.9109 -1.8245 0.7563 -0.9788 9.7045 0.5487 4.3563 -1.1760 -7.7212 -7.4677 -4.6930 -8.1022 0.7446 -3.0506 -2.0494 2.5124 8.8195 -23.6449 -0.4562 -0.7461 7.9564 3.3297 -3.2985 -4.0119 2.5365 -1.4831 -3.6245 -39.2255 -8.3840 -10.5092 -4.2312 -2.2575 2.8368 2.0674 9.0293 4.6984 -6.2771 -1.9087 -2.2095 -0.8891 5.6618 0.1960 9.1526 2.8228 -6.0138 -4.2169 -0.3725 -5.8853 6.3690 -0.6261 -7.7101 -4.5732 -6.4625 -6.8143 -4.2265 -7.0974 3.8044 -0.2171 -8.1574 7.6461 4.9332 -1.7209
-5.7534 -3.5428 -2.9568 -1.5915 0.8160 -0.9647 9.7756 0.5347 4.2413 -1.3007 -7.7733 -7.6749 -4.9360 -8.3449 0.5800 -2.9794 -2.2202 2.4500 8.9084 -24.0746 -0.5278 -0.9019 8.0263 3.2638 -3.2259 -3.8209 2.5776 -1.3204 -3.5181 -38.3339 -8.4657 -10.5460 -4.3586 -2.2798 2.8619 2.0308 9.1256 4.6875 -6.3507 -2.0799 -2.2296 -0.8247 5.7449 0.2242 9.1572 2.7442 -5.8052 -4.1063 -0.2270 -5.6008 6.3962 -0.5934 -7.8349 -4.9950 -6.4814 -6.6711 -4.2769 -7.1083 3.6928 -0.2285 -8.3928 7.7207 4.9509 -1.7671
-5.9059 -3.6874 -2.9603 -1.3450 0.9041 -1.0144 9.8107 0.4728 4.1303 -1.5300 -7.8314 -7.9300 -5.0115 -8.2489 0.5220 -2.9170 -2.3683 2.4235 8.9623 -24.4258 -0.5225 -1.0801 8.0985 3.1595 -3.1802 -3.7068 2.6291 -1.1938 -3.4954 -37.2321 -8.4410 -10.5825 -4.4115 -2.3052 2.9405 1.9649 9.1861 4.6451 -6.3691 -2.3076 -2.1674 -0.8061 5.8196 0.2070 9.1522 2.6260 -5.6874 -4.0657 -0.1099 -5.3443 6.4303 -0.5841 -7.9637 -5.4200 -6.3872 -6.4815 -4.2569 -7.0779 3.6498 -0.2697 -8.6237 7.7968 4.9231 -1.9083
-6.1017 -3.9049 -2.9244 -1.1608 1.0068 -1.1328 9.8132 0.3607 4.0446 -1.8537 -7.8825 -8.1661 -4.8843 -7.6981 0.6156 -2.8734 -2.4907 2.4317 8.9818 -24.6714 -0.4482 -1.2708 8.1673 3.0196 -3.1846 -3.6680 2.7037 -1.1095 -3.5307 -35.9762 -8.2998 -10.6031 -4.3928 -2.3532 3.0590 1.8709 9.2090 4.5689 -6.3468 -2.5560 -2.0405 -0.8534 5.8822 0.1418 9.1450 2.4704 -5.6552 -4.0882 -0.0334 -5.1600 6.4813 -0.6008 -8.0927 -5.7397 -6.1973 -6.2444 -4.1354 -6.9756 3.6993 -0.3481 -8.8051 7.8640 4.8494 -2.1450
-6.3114 -4.1465 -2.8609 -1.1053 1.1119 -1.3170 9.7851 0.2001 3.9965 -2.2104 -7.9271 -8.3195 -4.5632 -6.7190 0.8597 -2.8522 -2.5857 2.4675 8.9669 -24.8043 -0.3214 -1.4639 8.2245 2.8465 -3.2364 -3.6894 2.8048 -1.0667 -3.5883 -34.6505 -8.0459 -10.6016 -4.3117 -2.4410 3.1972 1.7491 9.1938 4.4569 -6.2936 -2.7947 -1.8753 -0.9790 5.9277 0.0272 9.1365 2.2927 -5.6729 -4.1553 0.0096 -5.0922 6.5467 -0.6414 -8.2106 -5.8674 -5.9490 -5.9637 -3.9106 -6.7864 3.8305 -0.4509 -8.8788 7.9108 4.7409 -2.4231
-6.5163 -4.3753 -2.7900 -1.2220 1.2115 -1.5554 9.7284 0.0001 3.9907 -2.5068 -7.9779 -8.3548 -4.1091 -5.4906 1.2079 -2.8396 -2.6548 2.5224 8.9187 -24.8254 -0.1638 -1.6500 8.2628 2.6467 -3.3165 -3.7559 2.9234 -1.0565 -3.6460 -33.3534 -7.6974 -10.5690 -4.1849 -2.5821 3.3350 1.6018 9.1442 4.3092 -6.2157 -3.0113 -1.7001 -1.1850 5.9527 -0.1326 9.1228 2.1189 -5.7171 -4.2570 0.0378 -5.1541 6.6142 -0.6937 -8.3040 -5.7715 -5.6900 -5.6537 -3.6146 -6.5157 4.0019 -0.5442 -8.8105 7.9295 4.6179 -2.6541
-6.7148 -4.5732 -2.7328 -1.5159 1.3036 -1.8282 9.6463 -0.2236 4.0286 -2.6594 -8.0451 -8.2699 -3.6294 -4.2680 1.5937 -2.8087 -2.7005 2.5912 8.8409 -24.7441 0.0045 -1.8175 8.2786 2.4340 -3.4018 -3.8575 3.0441 -1.0626 -3.7008 -32.1725 -7.2877 -10.4873 -4.0329 -2.7788 3.4589 1.4381 9.0669 4.1271 -6.1263 -3.2143 -1.5389 -1.4593 5.9562 -0.3259 9.0987 1.9740 -5.7980 -4.4011 0.0716 -5.3074 6.6685 -0.7381 -8.3601 -5.4845 -5.4659 -5.3443 -3.2979 -6.1877 4.1646 -0.5863 -8.6203 7.9185 4.4998 -2.7613
-6.9171 -4.7345 -2.7022 -1.9458 1.3899 -2.1090 9.5427 -0.4527 4.1011 -2.6271 -8.1213 -8.0819 -3.2497 -3.2682 1.9580 -2.7340 -2.7219 2.6737 8.7388 -24.5878 0.1695 -1.9508 8.2737 2.2262 -3.4725 -3.9807 3.1536 -1.0646 -3.7585 -31.1569 -6.8619 -10.3381 -3.8750 -3.0138 3.5642 1.2747 8.9691 3.9118 -6.0476 -3.4218 -1.4065 -1.7745 5.9404 -0.5358 9.0570 1.8713 -5.9455 -4.5986 0.1289 -5.4722 6.6981 -0.7549 -8.3684 -5.0803 -5.3072 -5.0791 -3.0085 -5.8388 4.2831 -0.5474 -8.3784 7.8819 4.3942 -2.7162
-7.1318 -4.8573 -2.7017 -2.4337 1.4721 -2.3694 9.4214 -0.6714 4.1815 -2.4221 -8.1820 -7.8115 -3.0654 -2.5835 2.2615 -2.6029 -2.7142 2.7716 8.6160 -24.3999 0.3229 -2.0335 8.2530 2.0384 -3.5128 -4.1006 3.2457 -1.0444 -3.8226 -30.3048 -6.4690 -10.1130 -3.7280 -3.2509 3.6511 1.1313 8.8565 3.6641 -6.0036 -3.6406 -1.3087 -2.0931 5.9095 -0.7456 8.9886 1.8078 -6.1765 -4.8401 0.2245 -5.5670 6.6956 -0.7320 -8.3241 -4.6382 -5.2209 -4.8982 -2.7779 -5.5049 4.3424 -0.4215 -8.1702 7.8259 4.2943 -2.5442
-7.3547 -4.9398 -2.7314 -2.8888 1.5483 -2.5855 9.2847 -0.8716 4.2389 -2.1000 -8.1997 -7.4775 -3.0969 -2.1741 2.4869 -2.4181 -2.6747 2.8811 8.4695 -24.2161 0.4549 -2.0558 8.2211 1.8759 -3.5110 -4.1851 3.3196 -0.9918 -3.8923 -29.5772 -6.1506 -9.8122 -3.6084 -3.4498 3.7195 1.0212 8.7338 3.3851 -6.0110 -3.8552 -1.2467 -2.3782 5.8688 -0.9445 8.8872 1.7674 -6.4749 -5.0867 0.3678 -5.5502 6.6590 -0.6684 -8.2308 -4.2164 -5.1906 -4.8135 -2.6136 -5.2059 4.3475 -0.2268 -8.0544 7.7543 4.1850 -2.3030
-7.5614 -4.9820 -2.7923 -3.2359 1.6122 -2.7453 9.1360 -1.0555 4.2616 -1.7364 -8.1589 -7.0999 -3.2804 -1.9257 2.6393 -2.1955 -2.6099 2.9867 8.2894 -24.0367 0.5501 -2.0210 8.1779 1.7301 -3.4619 -4.2076 3.3784 -0.9086 -3.9653 -28.9271 -5.9255 -9.4365 -3.5346 -3.5819 3.7640 0.9435 8.6034 3.0769 -6.0744 -4.0383 -1.2219 -2.6016 5.8231 -1.1293 8.7558 1.7283 -6.7978 -5.2880 0.5571 -5.4360 6.5940 -0.5749 -8.0974 -3.8503 -5.1869 -4.7953 -2.4964 -4.9381 4.3212 0.0047 -8.0419 7.6637 4.0530 -2.0509
-7.7075 -4.9919 -2.8837 -3.4311 1.6559 -2.8498 8.9799 -1.2336 4.2597 -1.3974 -8.0576 -6.7000 -3.5033 -1.7239 2.7452 -1.9581 -2.5361 3.0630 8.0640 -23.8235 0.5892 -1.9448 8.1186 1.5833 -3.3674 -4.1546 3.4284 -0.8069 -4.0434 -28.3218 -5.7758 -8.9897 -3.5232 -3.6383 3.7751 0.8837 8.4631 2.7433 -6.1868 -4.1703 -1.2345 -2.7471 5.7745 -1.3016 8.6047 1.6715 -7.0974 -5.4028 0.7754 -5.2760 6.5116 -0.4708 -7.9305 -3.5605 -5.1777 -4.7843 -2.3896 -4.6852 4.2962 0.2390 -8.1028 7.5437 3.8923 -1.8218
-7.7382 -4.9870 -2.9971 -3.4589 1.6747 -2.9064 8.8205 -1.4169 4.2466 -1.1207 -7.8989 -6.2940 -3.6608 -1.5095 2.8396 -1.7288 -2.4743 3.0839 7.7876 -23.5287 0.5585 -1.8469 8.0358 1.4192 -3.2314 -4.0222 3.4775 -0.7014 -4.1342 -27.7446 -5.6511 -8.4939 -3.5817 -3.6242 3.7438 0.8226 8.3046 2.3909 -6.3296 -4.2452 -1.2797 -2.8054 5.7214 -1.4613 8.4433 1.5858 -7.3359 -5.4040 0.9972 -5.1202 6.4219 -0.3763 -7.7299 -3.3559 -5.1376 -4.7197 -2.2583 -4.4393 4.2945 0.4499 -8.1936 7.3823 3.7023 -1.6229
-7.6071 -4.9892 -3.1160 -3.3222 1.6686 -2.9205 8.6596 -1.6095 4.2261 -0.9147 -7.6860 -5.8886 -3.6938 -1.3034 2.9483 -1.5252 -2.4415 3.0318 7.4643 -23.1328 0.4572 -1.7439 7.9239 1.2315 -3.0559 -3.8121 3.5334 -0.6015 -4.2484 -27.1872 -5.4947 -7.9982 -3.7040 -3.5504 3.6660 0.7473 8.1169 2.0299 -6.4762 -4.2590 -1.3469 -2.7686 5.6607 -1.6045 8.2737 1.4682 -7.4852 -5.2761 1.1978 -4.9855 6.3286 -0.3066 -7.4912 -3.2291 -5.0555 -4.5623 -2.0857 -4.2135 4.3133 0.6222 -8.2768 7.1718 3.4847 -1.4493
-7.2955 -5.0176 -3.2206 -3.0347 1.6423 -2.8942 8.4954 -1.8078 4.1987 -0.7726 -7.4267 -5.4870 -3.5829 -1.1838 3.0782 -1.3587 -2.4442 2.9018 7.1060 -22.6646 0.2980 -1.6485 7.7807 1.0227 -2.8453 -3.5356 3.6022 -0.5123 -4.3945 -26.6493 -5.2702 -7.5634 -3.8713 -3.4291 3.5441 0.6537 7.8917 1.6712 -6.5967 -4.1960 -1.4235 -2.6332 5.5908 -1.7266 8.0923 1.3198 -7.5144 -5.0223 1.3585 -4.8537 6.2302 -0.2722 -7.2128 -3.1535 -4.9388 -4.3039 -1.8734 -4.0317 4.3325 0.7492 -8.3205 6.9129 3.2407 -1.2995
-6.8155 -5.0776 -3.2924 -2.6195 1.6028 -2.8301 8.3225 -2.0060 4.1668 -0.6896 -7.1363 -5.1004 -3.3143 -1.2176 3.2234 -1.2362 -2.4759 2.7025 6.7270 -22.1927 0.1034 -1.5728 7.6077 0.8000 -2.6123 -3.2184 3.6868 -0.4388 -4.5715 -26.1475 -4.9705 -7.2289 -4.0577 -3.2738 3.3864 0.5434 7.6264 1.3245 -6.6629 -4.0285 -1.4989 -2.4074 5.5137 -1.8271 7.8935 1.1430 -7.3845 -4.6709 1.4627 -4.6973 6.1256 -0.2800 -6.9001 -3.0856 -4.8070 -3.9631 -1.6330 -3.9033 4.3332 0.8277 -8.2872 6.6156 2.9699 -1.1841
-6.2005 -5.1528 -3.3155 -2.1065 1.5581 -2.7340 8.1325 -2.1998 4.1252 -0.6739 -6.8342 -4.7522 -2.8634 -1.3807 3.3753 -1.1588 -2.5203 2.4546 6.3408 -21.7921 -0.0997 -1.5274 7.4092 0.5735 -2.3803 -2.8914 3.7842 -0.3865 -4.7615 -25.7118 -4.6114 -6.9902 -4.2356 -3.0974 3.2069 0.4209 7.3242 0.9966 -6.6542 -3.7326 -1.5641 -2.1123 5.4333 -1.9091 7.6692 0.9396 -7.0609 -4.2656 1.4958 -4.5047 6.0151 -0.3324 -6.5661 -2.9777 -4.6769 -3.5719 -1.3774 -3.8128 4.3061 0.8538 -8.1376 6.2962 2.6693 -1.1261
-5.4965 -5.2091 -3.2782 -1.5321 1.5171 -2.6132 7.9178 -2.3874 4.0584 -0.7435 -6.5385 -4.4731 -2.2305 -1.5460 3.5264 -1.1227 -2.5572 2.1884 5.9602 -21.5051 -0.2827 -1.5174 7.1938 0.3578 -2.1760 -2.5738 3.8848 -0.3571 -4.9314 -25.3630 -4.2230 -6.8113 -4.3792 -2.9103 3.0245 0.2950 6.9933 0.6934 -6.5619 -3.3088 -1.6089 -1.7764 5.3534 -1.9753 7.4123 0.7113 -6.5383 -3.8463 1.4526 -4.2863 5.8994 -0.4249 -6.2292 -2.8013 -4.5514 -3.1603 -1.1172 -3.7340 4.2488 0.8234 -7.8555 5.9757 2.3364 -1.1522
-4.7622 -5.2106 -3.1743 -0.9387 1.4903 -2.4744 7.6767 -2.5682 3.9560 -0.9094 -6.2665 -4.2888 -1.4955 -1.5737 3.6665 -1.1243 -2.5683 1.9382 5.5982 -21.3176 -0.4181 -1.5382 6.9761 0.1703 -2.0171 -2.2671 3.9720 -0.3474 -5.0430 -25.0958 -3.8461 -6.6644 -4.4655 -2.7175 2.8616 0.1788 6.6478 0.4220 -6.3907 -2.7890 -1.6200 -1.4268 5.2759 -2.0244 7.1244 0.4619 -5.8579 -3.4384 1.3486 -4.0681 5.7785 -0.5489 -5.9096 -2.5687 -4.4223 -2.7528 -0.8673 -3.6546 4.1662 0.7357 -7.4689 5.6756 1.9769 -1.2753
